Session,Frame,Time [s],Knee Angle R,Knee Angle L,TSSearch Segmentation,Stride LFoot Motion Capture,Stride RFoot Motion Capture,Stride LFoot Depth,Stride RFoot Depth,LFoot Speed,RFoot Speed
1,2247,74.9,48.33932999443823,10.647880959312031,1.0,0.0,0.0,0.0,0.0,0.10392910414905218,0.8377456022034145
1,2248,74.93,47.37654176042261,10.065021971773604,0.0,0.0,0.0,0.0,0.0,0.0698651505319354,1.0304844318369393
1,2249,74.97,44.08069851785734,9.370622552717832,0.0,0.0,0.0,0.0,0.0,0.04176019358359048,1.199541767414094
1,2250,75.0,38.809272636564486,8.781568981897891,0.0,1.0,0.0,0.0,0.0,0.025402944226495486,1.3665593639228228
1,2251,75.03,32.294115344833244,8.364318727579246,0.0,0.0,0.0,0.0,0.0,0.019035724389171158,1.554809718915761
1,2252,75.07,24.941054087525032,8.116345611016499,0.0,0.0,0.0,0.0,0.0,0.016903536972426803,1.7638606737180071
1,2253,75.1,17.547190577733204,8.32040528304475,0.0,0.0,0.0,0.0,0.0,0.015153487370175165,1.969350311517777
1,2254,75.13,10.99810722620566,9.033791954162323,0.0,0.0,0.0,0.0,0.0,0.014160724063512785,2.1378239451689405
1,2255,75.17,7.53986772939038,9.793290993393242,0.0,0.0,0.0,0.0,0.0,0.01592418325549797,2.241410051010216
1,2256,75.2,7.838875255709183,10.737546731412522,0.0,0.0,0.0,0.0,0.0,0.02098297220675192,2.2639429641640745
1,2257,75.23,8.6110477030781,11.871159208046464,0.0,0.0,0.0,0.0,0.0,0.02779112100512833,2.1965305686193375
1,2258,75.27,8.348949133081788,12.887130877558915,0.0,0.0,0.0,0.0,0.0,0.034001502067162834,2.0324164446092925
1,2259,75.3,8.19874978753657,14.243884745012366,0.0,0.0,0.0,0.0,0.0,0.03898978012597167,1.7725831299489285
1,2260,75.33,7.997421122280343,16.058130740662193,0.0,0.0,0.0,0.0,0.0,0.04574568492294197,1.438873570957324
1,2261,75.37,8.077614622739645,18.94721958338758,0.0,0.0,0.0,0.0,0.0,0.06073751427266707,1.0791960536484375
1,2262,75.4,8.028794037238413,23.79548532063936,0.0,0.0,0.0,0.0,0.0,0.09420936123464603,0.7522251747957269
1,2263,75.43,8.011554845027462,30.863701497592103,0.0,0.0,0.0,0.0,0.0,0.1625519178313036,0.4999965722307617
1,2264,75.47,8.238544500029462,39.15711614152474,0.0,0.0,0.0,0.0,0.0,0.28720925582889223,0.3312951723937544
1,2265,75.5,8.345727643288228,47.24237455957183,0.0,0.0,0.0,0.0,0.0,0.48223287850216257,0.22678298874023187
1,2266,75.53,8.330533810981422,52.38953335906328,0.0,0.0,1.0,0.0,1.0,0.7345642342171894,0.1601679483905746
1,2267,75.57,8.243471675352339,54.13963348175752,0.0,0.0,0.0,0.0,0.0,0.9987794991338977,0.1151770506330388
1,2268,75.6,7.990528495843165,53.02182633846456,0.0,0.0,0.0,0.0,0.0,1.222959244665451,0.08445667988561807
1,2269,75.63,8.007985428313617,49.89989292041744,0.0,0.0,0.0,0.0,0.0,1.3857546321237135,0.0649696820250024
1,2270,75.67,7.839325132272279,44.89407830765333,0.0,0.0,0.0,0.0,0.0,1.5051227135287626,0.05695883670124524
1,2271,75.7,7.921105786829656,38.73900881586596,0.0,0.0,0.0,0.0,0.0,1.6135263567505758,0.05843230218131692
1,2272,75.73,8.035725834434885,31.416500671370784,0.0,0.0,0.0,0.0,0.0,1.7310853070557173,0.06373775958721102
1,2273,75.77,8.197330801192862,24.15776421552673,0.0,0.0,0.0,0.0,0.0,1.856665603130869,0.06958605359774282
1,2274,75.8,8.475516618622464,16.77958237983495,0.0,0.0,0.0,1.0,0.0,1.9727179779585378,0.07578119849646706
1,2275,75.83,8.893409156107822,10.392680026590083,0.0,0.0,0.0,0.0,0.0,2.057500368512184,0.08207292478659255
1,2276,75.87,9.321717318790547,5.96133497801398,0.0,0.0,0.0,0.0,0.0,2.0959848045446923,0.08758451650004298
1,2277,75.9,9.836546633749665,4.016937212743898,0.0,0.0,0.0,0.0,0.0,2.077237800403691,0.09000525231872808
1,2278,75.93,10.339358564003165,4.078569442335208,0.0,0.0,0.0,0.0,0.0,1.984864532557254,0.08801886115679525
1,2279,75.97,11.02512759707389,4.688108604457142,0.0,0.0,0.0,0.0,0.0,1.7993337331923103,0.08566942302379033
1,2280,76.0,12.159044312322775,6.521147771502143,0.0,0.0,0.0,0.0,0.0,1.5151914278569045,0.08949029589711847
1,2281,76.03,13.739695615418526,7.284935032628908,0.0,0.0,0.0,0.0,0.0,1.159831524899397,0.10327142241085671
1,2282,76.07,17.184164940153693,8.200648183451676,0.0,0.0,0.0,0.0,0.0,0.7937651341469264,0.12863001687811423
1,2283,76.1,20.292954458882207,9.085788800486512,0.0,0.0,0.0,0.0,0.0,0.4853196676641323,0.1689661383583201
1,2284,76.13,27.023633128766303,9.02385099498585,0.0,0.0,0.0,0.0,0.0,0.27636325466280764,0.23294789583391254
1,2285,76.17,34.29138064088909,8.99316959679146,0.0,0.0,0.0,0.0,0.0,0.16289320504721538,0.3344249204371673
1,2286,76.2,41.784352342713305,8.849405298874785,0.0,0.0,0.0,0.0,0.0,0.10951144920007595,0.48421410119128266
1,2287,76.23,47.12659554496415,9.01601041772443,0.0,0.0,0.0,0.0,0.0,0.08381394092875925,0.675448336360321
1,2288,76.27,48.44154759700399,8.56765684942593,1.0,0.0,0.0,0.0,0.0,0.07072755691873564,0.8791807577516899
1,2289,76.3,47.5402641496128,8.024101434499727,0.0,0.0,0.0,0.0,0.0,0.06452007521511968,1.0665935164298574
1,2290,76.33,44.15627345369299,7.876638399424081,0.0,0.0,0.0,0.0,0.0,0.061759374214727686,1.2364636050669633
1,2291,76.37,38.69142704989679,7.729208658195347,0.0,1.0,0.0,0.0,0.0,0.05802121616348146,1.4105462639615303
1,2292,76.4,31.112729020868613,8.346491445455285,0.0,0.0,0.0,0.0,0.0,0.04888779111837234,1.6068076045790542
1,2293,76.43,22.25012880876355,8.272179769440271,0.0,0.0,0.0,0.0,0.0,0.036032977188279226,1.8233557069358608
1,2294,76.47,14.154164272585064,8.736627224749128,0.0,0.0,0.0,0.0,0.0,0.02675884373642202,2.0395006005018708
1,2295,76.5,7.906144129392857,9.67529665501931,0.0,0.0,0.0,0.0,0.0,0.026379061563218453,2.224573484983825
1,2296,76.53,6.649571689340945,10.816813588245791,0.0,0.0,0.0,0.0,0.0,0.03473904906189975,2.345088201603107
1,2297,76.57,8.189971573760062,12.075588032264193,0.0,0.0,0.0,0.0,0.0,0.047067087722906964,2.3689318903126804
1,2298,76.6,7.635260977474587,13.612737473236308,0.0,0.0,0.0,0.0,0.0,0.05615307070510025,2.270410933539056
1,2299,76.63,6.728994941868535,14.46688624046081,0.0,0.0,0.0,0.0,0.0,0.05869402708692409,2.037268176129517
1,2300,76.67,6.144924357628241,16.29800875614586,0.0,0.0,0.0,0.0,0.0,0.059326019254587276,1.681875980096697
1,2301,76.7,5.591150371863762,19.354817067372068,0.0,0.0,0.0,0.0,0.0,0.06540939964427936,1.2537631120437807
1,2302,76.73,5.846104991747325,22.403110021151008,0.0,0.0,0.0,0.0,0.0,0.086056988209883,0.8352316849522058
1,2303,76.77,2.1638857542255323,31.47031796712011,0.0,0.0,0.0,0.0,0.0,0.14121615358657644,0.5075286035518218
1,2304,76.8,9.54218944209535,38.57280049550855,0.0,0.0,0.0,0.0,0.0,0.25808123591069765,0.3107723381634496
1,2305,76.83,7.024447043914762,46.55390551799383,0.0,0.0,0.0,0.0,0.0,0.4480711391385917,0.23581484935523211
1,2306,76.87,7.481221853402587,50.21597151517602,0.0,0.0,0.0,0.0,0.0,0.6889865088129551,0.24931089276876345
1,2307,76.9,7.531854561353356,51.0423862758438,0.0,0.0,0.0,0.0,0.0,0.9307897123709431,0.308285002800907
1,2308,76.93,21.449792962891166,49.98586564152805,0.0,0.0,0.0,0.0,0.0,1.1266866287948232,0.35408786004798665
1,2309,76.97,21.406598331277223,46.3025476328383,0.0,0.0,0.0,0.0,0.0,1.2654984544864365,0.3413818905658795
1,2310,77.0,8.77088255771804,41.39560098047306,0.0,0.0,0.0,0.0,0.0,1.3704854726768791,0.28885803495131884
1,2311,77.03,8.59327776086073,33.36728072830553,0.0,0.0,0.0,0.0,0.0,1.4719722436407627,0.25455697563254437
1,2312,77.07,8.022494628831538,25.77362290780448,0.0,0.0,0.0,0.0,0.0,1.5845095631601998,0.259945392938366
1,2313,77.1,7.952401177663688,18.522436009472106,0.0,0.0,0.0,0.0,0.0,1.7002892231684001,0.2776086335943098
1,2314,77.13,8.39731630602327,11.90564235646687,0.0,0.0,0.0,0.0,0.0,1.7955915581101443,0.27508986483647646
1,2315,77.17,8.232786473182415,8.221107549738775,0.0,0.0,1.0,0.0,0.0,1.8386052438258753,0.2431272051264105
1,2316,77.2,7.965557014751937,5.87648648088242,0.0,0.0,0.0,0.0,0.0,1.8007861216161098,0.1934893035320566
1,2317,77.23,8.193317470342066,5.221508280150943,0.0,0.0,0.0,1.0,1.0,1.6744890478890477,0.1428272297386949
1,2318,77.27,8.874801838543732,5.9330368603465615,0.0,0.0,0.0,0.0,0.0,1.4721261348084886,0.10403396853214827
1,2319,77.3,9.031461963642926,6.873052152568562,0.0,0.0,0.0,0.0,0.0,1.210665900053112,0.08650246586004277
1,2320,77.33,10.31741744674352,7.278529894066224,0.0,0.0,0.0,0.0,0.0,0.9138516676695448,0.09393089847171579
1,2321,77.37,13.578808555398524,7.4271205735987,0.0,0.0,0.0,0.0,0.0,0.6214468221619897,0.12246009095143412
1,2322,77.4,20.05785349146211,8.697640880842584,0.0,0.0,0.0,0.0,0.0,0.3794638669336601,0.16540006041144267
1,2323,77.43,25.86181769899341,9.035791818419456,0.0,0.0,0.0,0.0,0.0,0.21810333998299625,0.22340476374627155
1,2324,77.47,32.67858573840465,8.31689013095712,0.0,0.0,0.0,0.0,0.0,0.13539464414218952,0.3100903875333274
1,2325,77.5,40.46883997992302,9.164299755443352,0.0,0.0,0.0,0.0,0.0,0.10302006412513438,0.44470826621181553
1,2326,77.53,47.03586636687356,9.500441809107484,0.0,0.0,0.0,0.0,0.0,0.09401947667843297,0.6342157840190675
1,2327,77.57,48.79676906335638,9.46509187276294,1.0,0.0,0.0,0.0,0.0,0.09676264626804831,0.8570455467064306
1,2328,77.6,48.40957467365925,8.981669363745993,0.0,0.0,0.0,0.0,0.0,0.10133969678680385,1.069261632020441
1,2329,77.63,47.12353632710256,8.36906335632392,0.0,0.0,0.0,0.0,0.0,0.09399846844320187,1.238531576575912
1,2330,77.67,39.52592905736,8.6758471996541,0.0,1.0,0.0,0.0,0.0,0.0707757455654606,1.3702943683042843
1,2331,77.7,33.89964193594852,8.59707155880767,0.0,0.0,0.0,0.0,0.0,0.04203217953417655,1.4960411762062764
1,2332,77.73,27.45289579412793,9.461782338477748,0.0,0.0,0.0,0.0,0.0,0.020392637546616334,1.6416395862840978
1,2333,77.77,19.87443214078368,9.837520831759605,0.0,0.0,0.0,0.0,0.0,0.010616422781106518,1.8064820750089512
1,2334,77.8,15.406650720359464,10.22789067190118,0.0,0.0,0.0,0.0,0.0,0.010332772427507604,1.969418689785299
1,2335,77.83,10.280833215306105,11.45845528853647,0.0,0.0,0.0,0.0,0.0,0.015445930325377706,2.1087041819989345
1,2336,77.87,5.741510456901295,11.780490587729446,0.0,0.0,0.0,0.0,0.0,0.023156060530078695,2.2093226237784584
1,2337,77.9,4.997370560939686,12.759057341933328,0.0,0.0,0.0,0.0,0.0,0.03131732703984736,2.2556415274925197
1,2338,77.93,5.744557548948876,13.506118499459944,0.0,0.0,0.0,0.0,0.0,0.03799832150966314,2.225650615567987
1,2339,77.97,5.597089331959467,14.852094249424852,0.0,0.0,0.0,0.0,0.0,0.04271076129808729,2.098442322322414
1,2340,78.0,5.5947021525387015,16.036871678148202,0.0,0.0,0.0,0.0,0.0,0.046654849804349446,1.8687452854384727
1,2341,78.03,6.036010945411334,17.07552887821072,0.0,0.0,0.0,0.0,0.0,0.05200305067103636,1.552774269486701
1,2342,78.07,5.66943567781226,19.23459931541913,0.0,0.0,0.0,1.0,1.0,0.06203412251517825,1.1862644589958928
1,2343,78.1,5.821875328260234,23.346971430924725,0.0,0.0,0.0,0.0,0.0,0.08374615939543716,0.8252075102144399
1,2344,78.13,7.506751089222206,29.669021054747247,0.0,0.0,0.0,0.0,0.0,0.13186625906676738,0.5337443653163055
1,2345,78.17,7.6499219335810835,37.13031066058633,0.0,0.0,0.0,0.0,0.0,0.22835663862175096,0.34609174453681474
1,2346,78.2,7.839842820163284,45.89025465274455,0.0,0.0,0.0,0.0,0.0,0.39286313135919876,0.24587312151085683
1,2347,78.23,7.997080687695757,51.86175387386689,0.0,0.0,0.0,0.0,0.0,0.6257089996619927,0.19234938972004786
1,2348,78.27,8.284235968365323,54.619918223110815,0.0,0.0,0.0,0.0,0.0,0.8931455879067123,0.15275911173246728
1,2349,78.3,8.223839764988895,53.42859626323134,0.0,0.0,0.0,0.0,0.0,1.1383175438431878,0.11485823148688665
1,2350,78.33,8.072294224923326,50.27324618915157,0.0,0.0,0.0,0.0,0.0,1.3236746979267633,0.08749846001869507
1,2351,78.37,7.697168933874224,45.24870713147993,0.0,0.0,0.0,0.0,0.0,1.456343311754738,0.08362064956002392
1,2352,78.4,7.638361004972666,38.26026218081799,0.0,0.0,0.0,0.0,0.0,1.5675578878726513,0.09890256252942375
1,2353,78.43,7.557106292005926,30.791939444572165,0.0,0.0,0.0,0.0,0.0,1.6820552133276612,0.11442720759537822
1,2354,78.47,7.398500482289393,23.42839285615904,0.0,0.0,0.0,0.0,0.0,1.8035824515132672,0.11513619142488456
1,2355,78.5,7.490036640735752,15.224131578226746,0.0,0.0,1.0,0.0,0.0,1.9161214845629082,0.10001272893805903
1,2356,78.53,7.464286229113043,9.403503283479893,0.0,0.0,0.0,0.0,0.0,1.9948681242946955,0.07796327715672172
1,2357,78.57,7.923780585832532,5.513923864638457,0.0,0.0,0.0,0.0,0.0,2.0149716004567177,0.05747178028598774
1,2358,78.6,9.143068919490531,4.1940474715527785,0.0,0.0,0.0,0.0,0.0,1.9559698666330236,0.04271776244413397
1,2359,78.63,9.864190683581567,4.435078016424711,0.0,0.0,0.0,0.0,0.0,1.8059475398597717,0.03672777189565991
1,2360,78.67,10.899812134027258,5.677720819670128,0.0,0.0,0.0,0.0,0.0,1.5655103257538545,0.04213638443049014
1,2361,78.7,11.642129793795675,7.72955868258731,0.0,0.0,0.0,0.0,0.0,1.253273576905922,0.058638752221363326
1,2362,78.73,13.210643358297858,8.27555648398328,0.0,0.0,0.0,0.0,0.0,0.9107753757649342,0.08306471559101167
1,2363,78.77,16.50208025607685,9.413622464094686,0.0,0.0,0.0,0.0,0.0,0.5957985088601181,0.1154270758495528
1,2364,78.8,20.885315130063702,10.147493567189828,0.0,0.0,0.0,0.0,0.0,0.35884957194028433,0.1654762513967548
1,2365,78.83,27.258640556284888,10.608242243296274,0.0,0.0,0.0,0.0,0.0,0.2164642292621291,0.25305629354426484
1,2366,78.87,34.5659458321565,10.629162872388832,0.0,0.0,0.0,0.0,0.0,0.14587773737937224,0.4003223927453925
1,2367,78.9,43.3989589685321,10.78720552911284,0.0,0.0,0.0,0.0,0.0,0.10904722128318771,0.6120843363063064
1,2368,78.93,46.53990513102488,11.024216844355491,1.0,0.0,0.0,0.0,0.0,0.08073143144244538,0.8600459420211028
1,2369,78.97,44.60452758331476,10.740189333356852,0.0,1.0,0.0,0.0,0.0,0.054645316265356,1.096071079478405
1,2370,79.0,42.62672832669591,10.393251067729182,0.0,0.0,0.0,0.0,0.0,0.03370628263386184,1.2828937327754417
1,2371,79.03,38.3239970680724,10.28556115334689,0.0,0.0,0.0,0.0,0.0,0.020940437679618326,1.419506986773577
1,2372,79.07,34.023246924371904,10.1221362958226,0.0,0.0,0.0,0.0,0.0,0.015765561605338863,1.5411729260465927
1,2373,79.1,27.189024587660583,10.2629875420688,0.0,0.0,0.0,0.0,0.0,0.014894766317384425,1.6816961841814384
1,2374,79.13,19.708656469157603,10.59713202349073,0.0,0.0,0.0,0.0,1.0,0.015390143963836988,1.842972441783699
1,2375,79.17,14.43561072153642,11.338886918683244,0.0,0.0,0.0,1.0,0.0,0.016142809180144532,2.008048759848828
1,2376,79.2,9.16683815102769,12.588153172266344,0.0,0.0,0.0,0.0,0.0,0.017393719915015145,2.1581829354042203
1,2377,79.23,6.950291174592849,14.041232924924344,0.0,0.0,0.0,0.0,0.0,0.02014078483093267,2.268578347969465
1,2378,79.27,8.175324848427863,15.725773255513786,0.0,0.0,0.0,0.0,0.0,0.025448094610763652,2.30759487250352
1,2379,79.3,8.01320623011702,16.740617380180367,0.0,0.0,0.0,0.0,0.0,0.033378622606069164,2.247544108991852
1,2380,79.33,7.553464686374866,16.795064196696245,0.0,0.0,0.0,0.0,0.0,0.04300901427538967,2.0723676385912744
1,2381,79.37,6.885750625974652,18.182602488161194,0.0,0.0,0.0,0.0,0.0,0.05419978600453519,1.7830083850264067
1,2382,79.4,6.826971393339278,19.11848955299069,0.0,0.0,0.0,0.0,0.0,0.06943049458087187,1.4086712831100252
1,2383,79.43,7.588931755829492,22.32689659157876,0.0,0.0,0.0,0.0,0.0,0.09516674141835355,1.010658394955968
1,2384,79.47,7.633469263349355,27.19704696523073,0.0,0.0,0.0,0.0,0.0,0.14308277854697177,0.661187697654675
1,2385,79.5,7.816161856571455,33.66131290875228,0.0,0.0,0.0,0.0,0.0,0.22856397733817851,0.4073579186347189
1,2386,79.53,8.46479917534711,40.99865582739753,0.0,0.0,1.0,0.0,0.0,0.36457251612568614,0.2503246611699255
1,2387,79.57,8.429763179873817,47.57910188489956,0.0,0.0,0.0,0.0,0.0,0.5512900149830204,0.15967621620983302
1,2388,79.6,8.792791793127407,50.532164751923744,0.0,0.0,0.0,0.0,0.0,0.7667526521349431,0.1052657208284947
1,2389,79.63,8.462374439715347,51.06772320602141,0.0,0.0,0.0,0.0,0.0,0.9739288631124298,0.07274191639224123
1,2390,79.67,8.354858947092168,49.00266551006675,0.0,0.0,0.0,0.0,0.0,1.1473423867118995,0.05957225146219258
1,2391,79.7,8.919274385048595,44.42843094248923,0.0,0.0,0.0,0.0,0.0,1.29082980980712,0.06576584783354827
1,2392,79.73,8.300023112709113,38.65441971043347,0.0,0.0,0.0,0.0,0.0,1.4259469365069222,0.08540452682334085
1,2393,79.77,8.293411409061548,31.38565332792569,0.0,0.0,0.0,0.0,0.0,1.5687283355784276,0.10534075926586063
1,2394,79.8,7.735708979830605,24.12513574990234,0.0,0.0,0.0,0.0,0.0,1.7181104824742874,0.11531140039970975
1,2395,79.83,8.159713261855586,16.909014307002764,0.0,0.0,0.0,0.0,0.0,1.858235091775895,0.11678494314586187
1,2396,79.87,7.899114938573149,10.958029541674591,0.0,0.0,0.0,0.0,0.0,1.9663871277320617,0.11682991145827694
1,2397,79.9,8.581494013823203,6.9799677436431296,0.0,0.0,0.0,0.0,0.0,2.0198051765654905,0.11799768178764419
1,2398,79.93,9.359665244931136,4.822196109333191,0.0,0.0,0.0,0.0,0.0,1.9984658722116624,0.11978820684998068
1,2399,79.97,9.471150443627865,4.640270191906637,0.0,0.0,0.0,0.0,1.0,1.8858630662204905,0.12231394244414322
1,2400,80.0,9.73075612792266,5.424806324821901,0.0,0.0,0.0,0.0,0.0,1.6737504845184838,0.12369625092875379
1,2401,80.03,10.705284750992774,6.333211806358804,0.0,0.0,0.0,0.0,0.0,1.3739800094650867,0.12276063554581765
1,2402,80.07,12.548937903022988,6.332269372506175,0.0,0.0,0.0,0.0,0.0,1.0275017351571822,0.1245627156808091
1,2403,80.1,16.57549893612631,6.730569529974105,0.0,0.0,0.0,0.0,0.0,0.6949915009501452,0.13850911376071726
1,2404,80.13,22.88045205979779,6.659436351915815,0.0,0.0,0.0,0.0,0.0,0.4312140681549299,0.17593292541706235
1,2405,80.17,30.521654914545337,7.299667134867263,0.0,0.0,0.0,0.0,0.0,0.25990698164232995,0.2503891094707977
1,2406,80.2,39.12442143427836,7.776569966069815,0.0,0.0,0.0,0.0,0.0,0.16613964591812652,0.37491448459744214
1,2407,80.23,45.794975027255845,8.211960828615986,0.0,0.0,0.0,0.0,0.0,0.11604667030219985,0.5534391043654673
1,2408,80.27,50.35693736665624,8.308714815239,0.0,0.0,0.0,0.0,0.0,0.0843653025481192,0.772367507047476
1,2409,80.3,51.05143036599637,7.869916915547776,1.0,0.0,0.0,0.0,0.0,0.060679245680276495,1.004927381746684
1,2410,80.33,48.5212048395066,7.764049537095843,0.0,1.0,0.0,0.0,0.0,0.04196725557585158,1.224601699745291
1,2411,80.37,44.08798347574117,7.638978434396307,0.0,0.0,0.0,0.0,0.0,0.028323233201127732,1.4144626088677899
1,2412,80.4,37.44653425186644,7.8834077951182735,0.0,0.0,0.0,0.0,0.0,0.0200424387423511,1.57576116198725
1,2413,80.43,29.82812878215961,8.27424693428074,0.0,0.0,0.0,0.0,0.0,0.01618813536747303,1.72822093036
1,2414,80.47,21.35631137571357,9.010666636977277,0.0,0.0,0.0,0.0,0.0,0.015730777877396216,1.8889188258942096
1,2415,80.5,13.012498672382977,9.893766624930294,0.0,0.0,0.0,0.0,0.0,0.017665238848673607,2.0543394208834513
1,2416,80.53,7.948464693603711,10.86666848889027,0.0,0.0,0.0,0.0,0.0,0.0205403511824689,2.2049530917276825
1,2417,80.57,6.643558873846189,11.693426268242176,0.0,0.0,0.0,0.0,0.0,0.023224063475282417,2.3140139005755067
1,2418,80.6,7.860324139740726,12.52115556077274,0.0,0.0,0.0,1.0,0.0,0.02562052178526789,2.3489900432463156
1,2419,80.63,7.889936128530337,13.767768669593607,0.0,0.0,0.0,0.0,0.0,0.02834951982461951,2.2747357815162896
1,2420,80.67,6.873823838089976,15.275348219360067,0.0,0.0,0.0,0.0,0.0,0.03256622350040858,2.066150843717637
1,2421,80.7,6.391083188800906,17.644430640160664,0.0,0.0,0.0,0.0,0.0,0.04103021046491069,1.7281890141549536
1,2422,80.73,6.978385926601959,21.387528105734845,0.0,0.0,0.0,0.0,0.0,0.06036554127771528,1.3099255604662738
1,2423,80.77,6.8090952597002286,26.94868860733576,0.0,0.0,0.0,0.0,0.0,0.10366916819028077,0.8932624033153838
1,2424,80.8,7.582572257945429,34.35323321410553,0.0,0.0,0.0,0.0,0.0,0.19114363945029963,0.5542763643533961
1,2425,80.83,7.9097060298185795,42.704904817102346,0.0,0.0,0.0,0.0,0.0,0.34383554652101567,0.3252273356651177
1,2426,80.87,8.227745310017923,50.41672531464047,0.0,0.0,0.0,0.0,0.0,0.5673547591861444,0.19049742554081778
1,2427,80.9,8.521676447591375,54.3450873069671,0.0,0.0,0.0,0.0,0.0,0.8349418554339022,0.11644717006131716
1,2428,80.93,8.292869019886155,54.259183792324734,0.0,0.0,0.0,0.0,0.0,1.0924340915284994,0.07785086765695057
1,2429,80.97,8.018184074955656,51.87613504873812,0.0,0.0,0.0,0.0,0.0,1.2939984037388836,0.05958703600693537
1,2430,81.0,7.878787034286489,47.169460421896616,0.0,0.0,0.0,0.0,0.0,1.4360775749020673,0.051819798410774706
1,2431,81.03,7.856004277572595,41.19322650457914,0.0,0.0,0.0,0.0,0.0,1.5506370144799262,0.04896624115957158
1,2432,81.07,7.853722208742823,34.05303705461876,0.0,0.0,1.0,0.0,0.0,1.670184778091003,0.046950631857373144
1,2433,81.1,7.877815674059093,26.60441013597153,0.0,0.0,0.0,0.0,0.0,1.803739013363476,0.043111346454518425
1,2434,81.13,8.00337537297034,19.10171452976067,0.0,0.0,0.0,0.0,0.0,1.936066415501288,0.03852022528393096
1,2435,81.17,8.245231191228669,11.887826814960649,0.0,0.0,0.0,0.0,1.0,2.040404291948042,0.035719944021835516
1,2436,81.2,8.447928124608211,6.121694580381558,0.0,0.0,0.0,0.0,0.0,2.091936018955758,0.03538701277168877
1,2437,81.23,8.826585190364653,3.0695375397915825,0.0,0.0,0.0,0.0,0.0,2.0726344376111054,0.03672268271918075
1,2438,81.27,9.30152531597176,2.846484594319662,0.0,0.0,0.0,0.0,0.0,1.968541253750643,0.03890854506163186
1,2439,81.3,10.114783185625017,3.24641041759142,0.0,0.0,0.0,0.0,0.0,1.7686700956839667,0.041527905110867305
1,2440,81.33,11.604504681756168,3.346630440333797,0.0,0.0,0.0,0.0,0.0,1.4734161099963503,0.045773620495568795
1,2441,81.37,14.318527504220585,3.334228536435404,0.0,0.0,0.0,0.0,0.0,1.1107488041342453,0.05768252471310079
1,2442,81.4,18.972442222272576,3.663214294500449,0.0,0.0,0.0,0.0,0.0,0.7434737204488936,0.09127839287446994
1,2443,81.43,25.905744139231047,4.145892627623994,0.0,0.0,0.0,0.0,0.0,0.4451863762997098,0.16830005663071723
1,2444,81.47,31.96670003866504,3.7322842801042384,0.0,0.0,0.0,0.0,0.0,0.25318606266109056,0.3101181753273103
1,2445,81.5,38.029507251838936,4.097631448365092,0.0,0.0,0.0,0.0,0.0,0.1500061564175839,0.5191215035107629
1,2446,81.53,43.00231472394125,4.594887076514311,0.0,0.0,0.0,0.0,0.0,0.09586101562447588,0.7642910817593201
1,2447,81.57,44.99205559520209,5.091237406023794,1.0,1.0,0.0,1.0,0.0,0.06394760714655415,0.9914518514008489
1,2448,81.6,44.38454416631626,5.395943498404591,0.0,0.0,0.0,0.0,0.0,0.043347029117689374,1.1540693868413947
1,2449,81.63,41.40273483308371,5.773757229464053,0.0,0.0,0.0,0.0,0.0,0.029514699668890768,1.2495934895177783
1,2450,81.67,36.97717387853282,6.074206039674891,0.0,0.0,0.0,0.0,0.0,0.020697631091676903,1.3280844444115472
1,2451,81.7,31.36975150797164,6.375360352226352,0.0,0.0,0.0,0.0,0.0,0.01673590332383627,1.4432785934095518
1,2452,81.73,25.57697932133621,6.858576076537929,0.0,0.0,0.0,0.0,0.0,0.01741374518716993,1.59950931562713
1,2453,81.77,18.382241056033337,7.624549329453913,0.0,0.0,0.0,0.0,0.0,0.021452597146902126,1.7585274315280004
1,2454,81.8,11.975885845674044,8.535978557113651,0.0,0.0,0.0,0.0,0.0,0.026576928855281637,1.8840911684264368
1,2455,81.83,8.049549790918974,9.549461086528112,0.0,0.0,0.0,0.0,0.0,0.030564787451369604,1.9717225678361814
1,2456,81.87,6.37754984837477,10.735979039147791,0.0,0.0,0.0,0.0,0.0,0.03240447738892599,2.0325849345141798
1,2457,81.9,6.175744901581055,11.986955615752692,0.0,0.0,0.0,0.0,0.0,0.03248877241355389,2.0521270694978813
1,2458,81.93,6.526452855524127,13.415550345749608,0.0,0.0,0.0,0.0,0.0,0.03213675430350518,1.985916543537976
1,2459,81.97,8.025342257755938,14.739551871792855,0.0,0.0,0.0,0.0,0.0,0.033325254363493546,1.8003339559393163
1,2460,82.0,8.202075677366025,16.564739096152948,0.0,0.0,0.0,0.0,0.0,0.03854482810971543,1.5055121596471601
1,2461,82.03,7.991975984523975,19.464724757053546,0.0,0.0,0.0,0.0,0.0,0.0512974365427901,1.1530170940041375
1,2462,82.07,8.648383529269807,24.02057731683064,0.0,0.0,0.0,0.0,0.0,0.07876397740627411,0.8087916693339763
1,2463,82.1,9.23807164648892,30.205528448234983,0.0,0.0,0.0,0.0,0.0,0.1354211638717403,0.5269949648424301
1,2464,82.13,9.763669545208272,37.733701070033646,0.0,0.0,0.0,0.0,0.0,0.2416253641816273,0.3359883752766315
1,2465,82.17,10.352220582253892,45.4705537744008,0.0,0.0,0.0,0.0,0.0,0.41183027011689427,0.2290099857306498
1,2466,82.2,11.26293304420986,51.33564899671751,0.0,0.0,0.0,0.0,0.0,0.6371425411425082,0.17235772742879196
1,2467,82.23,11.599898278099571,53.70539670151348,0.0,0.0,0.0,0.0,0.0,0.8790286126081963,0.13347262296345563
