LFoot,RFoot
2.178425566519951,0.040878186674531615
2.1919907443053046,0.050182313159208375
2.136803620608057,0.05853266168487565
2.0043188030034425,0.06533253632320145
1.7868941148035373,0.07100784648179556
1.4878475141305347,0.07780197151698787
1.1340683809111085,0.09065637216279629
0.777857453720177,0.11848073522365904
0.4798451551925307,0.1756968055850633
0.277936220003173,0.28134539647374956
0.16839036850615244,0.4510732470680652
0.11991764138196342,0.682653931621207
0.09993780021813482,0.9451228777355337
0.08618331710600714,1.1853845247761046
0.0686503087662634,1.355937691428176
0.048668402089159575,1.4471686071680483
0.03221405173433615,1.4968504894019767
0.022873689766942564,1.5628215572868636
0.020922225801024128,1.680687536065762
0.024870902939705807,1.8450550942282051
0.030792678645140938,2.0218476440536843
0.03324926944283685,2.16958220129372
0.03045126492310165,2.2510301131559385
0.026411081675022516,2.2333937176524206
0.026215127636204247,2.0893929996883394
0.03175161594017296,1.8109344031263657
0.04246991708697447,1.4296733944251923
0.05881066433875416,1.0198558991375968
0.08726271814238289,0.6651223303410516
0.14354023211319605,0.4119136535969621
0.24763456480402443,0.2541692788883834
0.4111241787987537,0.1586305445931806
0.6245883179602612,0.09784374990638049
0.8557604017470344,0.060305707669135504
1.0635512817999435,0.04146843841732933
1.2223961668249916,0.0373738289134537
1.3401930332495005,0.04494146961190763
1.4489335292682488,0.059725686852598846
1.5732461834240548,0.07316882318767957
1.7098036089600483,0.07670470066656354
1.8333795079580688,0.06903046154944209
1.9178628978410246,0.0570264572439288
1.9521961045171552,0.04949924266603523
1.93372091171424,0.050426332187290784
1.8510245010380126,0.057684565465089876
1.6871682234412875,0.0675224416005146
1.4378308223243403,0.07832111311145025
1.1212284180499037,0.09066003869313777
0.7808827775593143,0.10754800254667315
0.4784050316508599,0.13685747866452525
0.26566565292069233,0.1937969680698399
0.15468639616309998,0.29880920865021027
0.11727145941851033,0.466742861131617
0.11376073553196143,0.6900681173467621
0.11884037005944154,0.9303871864084258
0.12582226278526934,1.1364279767980516
0.1377357235903637,1.2820286568016719
0.1564680316564605,1.3838041915699355
0.17402575196608144,1.4778444377444346
0.1727252753833186,1.5865564225945648
0.14326384557763933,1.70739133391079
0.09910726659937762,1.821820722660093
0.06210473498171832,1.9112450044817861
0.043524598643725695,1.9676795301599257
0.04156248160984332,1.9930969714320406
0.045844504777195524,1.9916143609175163
0.045956693418196484,1.962124566894441
0.040657476469475054,1.8985307534575895
0.03680295384574952,1.796178619862632
0.03997924720075772,1.6540755617842242
0.05002713501373918,1.4721415522846093
0.0633707271545811,1.2524119853518263
0.07592864871872833,1.0064937160481398
0.08551388723536034,0.7598781342118659
0.09381537378522666,0.5427369780500308
0.10879635979449179,0.3747727216848189
0.1452574826576659,0.2601710042389753
0.2172163281450083,0.19178754579527152
0.3276679931487373,0.15452947293148842
0.4641050379419018,0.12938847876359172
0.6006278222590218,0.10432049709429599
0.7119833116053522,0.08215557376440731
0.7891322846212424,0.07223437732491368
0.8352291131772062,0.07620562193337993
0.8554346956901455,0.0856576634300162
0.8617851648163571,0.09059165258240034
0.8785119750202892,0.08845973336316676
0.9310197661219698,0.08539895000042527
1.0285923905949148,0.08703898714814771
1.1560356529754514,0.09034618241142926
1.2805766351351209,0.08941117390292191
1.3669810887182559,0.08570349365012558
1.385704864502643,0.08565004010522148
1.3157230644418294,0.09062116508417288
1.1525079804115452,0.09482760302282099
0.916679057383735,0.09336279479810322
0.6532138141811182,0.0905121381580781
0.41705220603504806,0.10035581268683323
0.24711325187313868,0.14156349655529105
0.14686828821006118,0.2299165152682542
0.09426735320115355,0.36993146677194216
0.06741153680223523,0.5492225366395994
0.05456538270686981,0.7387177197030013
0.04988276092912757,0.9033112039987843
0.04925680017190113,1.0255017252492231
0.048463058350655945,1.1198136649060249
0.04473264118185772,1.214688327930838
0.03934836832358648,1.326165651270356
0.03655182940896916,1.4542508859625563
0.03999027523519593,1.5917946675582297
0.04933510466368584,1.7298440269500275
0.06000238979224895,1.859738461388678
0.06719768854863276,1.9729733560908727
0.06951941203725781,2.0580431221814033
0.0685221375454712,2.0975238309624453
0.06652539139382042,2.0700675473422363
0.06507388889739464,1.9579914595977563
0.06467364281823701,1.756964278401279
0.06600593172321169,1.4823922762336128
0.07205083631726168,1.168201050036678
0.0914638218780995,0.8578524789765108
0.14276435999638648,0.5911620407258258
0.2533150013612553,0.3914620342451839
0.44478485232040044,0.26003210013011
0.7084118777816686,0.18275556938821033
0.9947778006973116,0.13994476277416396
1.2412658608647664,0.11170596207054073
1.4183633924926573,0.08546148594224785
1.5466713871365527,0.060587192535358554
1.669934121239599,0.04108792231343814
1.8178332294559445,0.028211538102314023
1.9906931834680717,0.02152243036069436
2.1663500630183337,0.020928908186224865
2.313061568970412,0.025965726599296447
2.397888973900632,0.034913601780361875
2.3902009675318068,0.04523962908812527
2.2637209888016354,0.05527496633515876
2.003314688053479,0.06590340904907674
1.6216416811871632,0.08141816089698266
1.1761348263987328,0.11013820233624509
0.7595227990548943,0.16529709840594337
0.45194709726085514,0.2645565479169548
0.27192736676786,0.4238704593881306
0.17909981060905258,0.6440340434804946
0.12393405737128074,0.8982902597059271
0.08323470800810487,1.1374774883314813
0.053211554740422155,1.3200900588971294
0.032675153062633716,1.4439715128458357
0.01944618214135582,1.544358544507656
0.011813637873337814,1.6619712188803577
0.008808357064934096,1.8151572270667495
0.00994139542618617,1.9925775154087213
0.014415114131368607,2.162832773471255
0.020411408655978423,2.290198127075636
0.026107740358125287,2.3430885808468083
0.03108460868632397,2.2929529440159673
0.03578952014212526,2.1158069004902207
0.041621693106416176,1.8065002871521147
0.05309044470482099,1.3980901454621293
0.08005129355957676,0.9643214825364917
0.1394796662273832,0.5917000850958755
0.2530151562821836,0.3352302099233821
0.43517870348350074,0.19308135547057767
0.6769032305137485,0.12478840455243062
0.939879594406655,0.09034557638687656
1.1756247168533922,0.06801712118798575
1.3584663219130448,0.049817941871790936
1.499159104303948,0.03499385173857195
1.6268789817193727,0.025186004078758928
1.7631773944509388,0.020573490644727164
1.910041678832884,0.019245533547246382
2.052679469328978,0.019213748898481143
2.1690490703983416,0.02006960790098078
2.2382583496583464,0.022512350839126206
2.242584419963891,0.027093863087571265
2.1648678431192674,0.03381142123123246
1.9886646471699223,0.04264038986308443
1.7072940649331452,0.05462923731379449
1.3409348597993296,0.07300105591515066
0.9474288439769352,0.10410959281700646
0.6049918673596543,0.15874679529182967
0.3674428971166646,0.2525012393986876
0.23217479885385747,0.4011397329057316
0.1586045999001058,0.6085852291774227
0.11095778856839714,0.8538526538263489
0.07421175415687092,1.0940374308309875
0.045876840718130245,1.2906963450257516
0.027981020557893484,1.4363872181708488
0.021191293323935732,1.5551211200122328
0.021976605719389846,1.679991699797461
0.025332309474154213,1.828557986468228
0.02803489155473613,1.993255413999286
0.02891529114722764,2.148677503257478
0.028087114723066766,2.263168356106187
0.026636887603632003,2.3048675321842524
0.025994271992477405,2.2436519805181074
0.02745711963269505,2.056682543115465
0.03303353200451522,1.742785585303312
0.0476608387124725,1.3392770337131767
0.08203983878003238,0.9217920785137845
0.15407984286845725,0.5743234108069426
0.2852104974367679,0.3442268306721536
0.48821766081727597,0.21967636676784358
0.750813556463484,0.15459797465850456
1.0304210680532218,0.11149479579990822
1.2747852357172555,0.07580101762554
1.4573507382638786,0.0465169992913676
1.5915435569054515,0.02682203162040777
1.7097343043493802,0.018161344141922768
1.8346655585865708,0.01834561206409029
1.9687793149988746,0.02337915531867571
2.096582377239972,0.02953281463147142
2.1907538866852914,0.03503572911075091
2.2216059704764395,0.04061965520580288
2.164927170991398,0.04778234395058389
2.0047742847488474,0.05699047370031469
1.738038419880618,0.06824703464008057
1.3851771223272618,0.08311634970225568
0.9980317624640653,0.10674638981350974
0.6480630532500993,0.14949184976841334
0.3925848131743249,0.22695296003377302
0.24342266056305134,0.3559331287094844
0.16844916724308143,0.543968274914861
0.12498463155667054,0.7754473382298432
0.08917267221478604,1.008602541979024
0.05772359887892887,1.1980282364744261
0.03473982523786961,1.3292061514322782
0.021836900105400583,1.4277573239162975
0.015971895001136285,1.533489486761787
0.012833653393857532,1.6691071233847947
0.010435670240063479,1.8292679461039967
0.009080443084507612,1.9892132848485429
0.009563895002125851,2.1180552893756044
0.011964879795839862,2.184385319526154
0.015560715067410904,2.15565044778203
0.019794093359803876,2.0026773642094553
0.024964726773584876,1.7161577100676424
0.03238618555026106,1.3282548796169202
0.045892366551690184,0.9163428963610712
0.07485589483900769,0.5688766730418203
0.134763496675408,0.3339848947061217
0.2407957203989476,0.20087720837034087
0.39622823272131297,0.12933711572645656
0.5846102925726312,0.08670070002647683
0.7738616969329074,0.0574927849339566
0.9332567601766951,0.03708083267207424
1.0530942273596655,0.02558534384536656
1.148862966442882,0.022576925117025772
1.2445557639779297,0.02568591973894823
1.3514246964474623,0.032472619580534844
1.4590133800755285,0.04037453357033522
1.5416850868943188,0.04624539178729527
1.5747836536907984,0.04770884551761534
1.547577342224839,0.04459439518972469
1.4602401740507502,0.03936387844702054
1.312573407470169,0.036119166273728506
1.1055117222014597,0.03872961331577704
0.8546859942173487,0.05059093203736833
0.5947676858646753,0.07532378625749375
0.36649049104140774,0.11404656739431163
0.19904312358288095,0.16238730751691105
0.09996571675025728,0.2165506991597062
0.05605226217700457,0.28354628644369156
0.04428672602808273,0.38095703788021346
0.04400200954257767,0.5231044533144347
0.042509473885002945,0.7035095701871716
0.0361267646119188,0.891238792268661
0.02758948794487853,1.0507316724628122
0.020480849093155507,1.1696443664359188
0.016226169230408923,1.26753480988383
0.014796073927806406,1.377411738560828
0.015568198126679578,1.5186480172945338
0.01744926508378332,1.6849827130215993
0.019308701860311292,1.8539416286641102
0.02095915798126299,2.002340664895056
0.02319552180471649,2.1127896455257087
0.026643299643595415,2.172471822095972
0.03154442749159164,2.1708747000567548
0.03848314356308014,2.0985798681033674
0.04813019452920222,1.9477015484594835
0.05999035917785571,1.7160366556358764
0.07266749988057512,1.4150083646359237
0.08794908899315924,1.076444928231071
0.1161814760758027,0.749335146958617
0.17733151405771166,0.4806127248063369
0.2942725049606135,0.2910625357491065
0.47737442618292214,0.17167204050202833
0.7083988070442401,0.10384722479708412
0.946136767744611,0.0736990766178608
1.1626798177884712,0.06823347779797806
1.3689037508836654,0.07498109432458165
1.5714971681230046,0.08615850534772469
1.718020863073701,0.09465074352373419
1.7555244634467102,0.0946645338935036
1.7148266976101028,0.08711844994717496
1.6623533689874046,0.07549448936252948
1.6197031210636308,0.061491497881518746
1.5657625629165364,0.04684332307440105
1.4677872370269867,0.03454943189427116
1.3016108547961074,0.028151976482185846
1.0670188469710538,0.030387439389662863
0.7935202848578031,0.04305082081738901
0.5295655378000327,0.06766170449431452
0.31963581499455324,0.10545823011193402
0.1846469488161722,0.15827117182792105
0.11846133969466559,0.23083236656109551
0.09812339130768283,0.3326389933791553
0.09734593555750369,0.47577927777007106
0.09550075871933077,0.6643724603663594
0.08252383551744272,0.8800641812243376
0.06096617294575785,1.0830657062970284
0.03914770320816708,1.2414303862615705
0.022095190743878862,1.3612555963310207
0.011255292417684071,1.4763815900390984
0.00706433342024802,1.611225907229042
0.009123370911486475,1.764927826567731
0.015661841424985116,1.9219301894047387
0.023330990031601585,2.0632822514651057
0.028600396204606554,2.1694225149095847
0.029890716071282467,2.2178353353503923
0.027945825661117918,2.180806927427807
0.025009197373768718,2.030815217313611
0.02448015588730634,1.7573320583697127
0.030302179944308935,1.3868964745278811
0.045808146438002455,0.986387332556044
0.07557385900576648,0.6359107540774529
0.13081295379544522,0.3864764061875179
0.22881425194653385,0.2375469380388487
0.38194111343496023,0.15354581435896203
0.5863502778022174,0.09963668553703296
0.8188467046593773,0.06078190727967183
1.0459688701888086,0.03527422537744199
1.244989341296185,0.022194051233188575
1.417956336642635,0.017857637704770554
1.5818889671960599,0.019004643355078742
1.748337080204473,0.02418887626238428
1.9133901946766059,0.03185722734920183
2.0607762837959602,0.03984644740532786
2.169732902886806,0.04749026650807249
2.220291937263697,0.05626804625934124
2.1937191073732243,0.06679639642624395
2.0721489289720485,0.07710949149435653
1.8434754709509398,0.08634398728091025
1.5139872561214327,0.09839281944787476
1.1230745641782391,0.1215976196101024
0.7426316883728526,0.16877973227410506
0.4446388960279344,0.25764174617073726
0.25588681675602115,0.405709553185861
0.15132744005259238,0.6179863953637784
0.09228644207225202,0.8733067254659893
0.0558250569222796,1.1254073117872536
0.033088960810285346,1.3304764799859898
0.02037661976542293,1.4794777281687073
0.015150070816761865,1.599101614887054
0.014866110532323763,1.723848898920823
0.017546418152971893,1.870998232352529
0.022043759333351853,2.0342293302804566
0.027444488617925842,2.190892506536974
0.033035126361107496,2.311650425548882
0.03817569501935531,2.3647745792598833
0.04185898398561976,2.3173915062820343
0.043539773309014845,2.141905094515076
0.04554598878321665,1.8318020785984954
0.05548030574492774,1.4195257913265433
0.08773143011404916,0.978273691921196
0.16346098056432978,0.5942867183954936
0.3035693777688767,0.323919353907258
0.513727510177162,0.17162192796128828
0.7728561522963854,0.10362025119063073
1.0378637432541085,0.07728178401273705
1.2684436410592606,0.06370946305603184
1.4532093858817654,0.05327019076951528
1.6102376941137697,0.04589155013454685
1.7656476824481502,0.04124328478944135
1.9332194588769658,0.03811467927347209
2.105758504121158,0.03651040788988338
2.258457458837354,0.0366596312748937
2.3595879752461566,0.038677496257229195
2.3792687620978414,0.043951732508209135
2.2917532304791033,0.05324891226369442
2.078401256310866,0.0650522136257064
1.7406716536711488,0.07895668894970344
1.3179770418871561,0.0993246269702335
0.8891119832393816,0.13727697057828953
0.5402784912290415,0.21132250719511084
0.3151281229852572,0.34272765189658405
0.19466893587810138,0.5433977364018336
0.13292100547060565,0.7993885324211792
0.10257907512148255,1.0647799163857299
0.09515387513942157,1.2854772445630172
0.09728460339969962,1.4405973618806158
0.09133259012516942,1.5560146733365707
0.07327376567005754,1.675446053791382
0.05386257642535897,1.8243364448608543
0.0428400749899202,1.9969750066901804
0.04106289358192384,2.1662849788587915
0.04492036766203735,2.299763254275432
0.05047488395759267,2.366282995786786
0.054343968427346505,2.3351619689502736
0.05485832139902619,2.180085185402278
0.054399958271055385,1.8926654902434579
0.061558743806468426,1.4988587546186645
0.0921160083720706,1.0637952183657158
0.16791190884749027,0.6716872688802402
0.31024014973231356,0.385333960045396
0.5250387684133296,0.21561626228335007
0.7876915196364739,0.13124903477871075
1.0478166710878642,0.0930338000737904
1.2613796293894037,0.07375557893340397
1.4206738775458734,0.060495384241707716
1.5499398571342755,0.05153352037071042
1.6776655389336728,0.049009393865063554
1.8164355690731495,0.05215339999897421
1.959825501653698,0.056831774069099714
2.0897419779478814,0.06174391288002795
2.185826431936799,0.07289924279473192
2.2292415821281155,0.09580879439165402
2.2009455451435325,0.12479520146972828
2.082604943138747,0.14826980772619364
1.8637606557268174,0.16069066117570038
1.5519157853860934,0.16264503042968673
1.1811009146927571,0.1620771652617138
0.8103819734745866,0.18079104325136464
0.5048451168716297,0.24687243717154378
0.30342948937212527,0.38031795523828366
0.1957729427448468,0.5850237240035082
0.1385489003602304,0.8393351928526436
0.09700245762513568,1.0933968877558988
0.0618736243161268,1.2955799124023981
0.03836629018897376,1.4318667898301143
0.03352869231322643,1.5328480692125488
0.047709510434363216,1.641618883904062
0.07059100736617485,1.7789018973190756
0.08682278934441377,1.9355463686663694
0.08879939443671579,2.088809082664668
0.08230867172810286,2.214592692659408
0.07625033884390148,2.285918676368409
0.07126476445305603,2.2723704101922126
0.06434305085602811,2.146287382588639
0.05850052054867029,1.893980643483162
0.060270220540714826,1.531996248540195
0.07471804664010151,1.1172112422129186
0.11204966220479533,0.7314519504011389
0.19247511466062875,0.44028331108201785
0.334965995684137,0.2587912874259719
0.5394954687051703,0.15927662315455252
0.7762888183792802,0.1093521407904152
0.9947975611421253,0.0959713579812217
1.1560640338033712,0.11630536306620423
1.2600670086816088,0.1551783071070058
1.3390680430545305,0.1823192382044266
1.4285265623094134,0.17695702637773628
1.543264329028535,0.1450564468372101
1.6708424170566727,0.10702281774946357
1.7822048435188165,0.07947000102635943
1.849782054160592,0.07111359066059281
1.8577146284341333,0.0823544929800119
1.7968106589925268,0.10402064534815922
1.6529251607228403,0.12486565791486254
1.4138536974299833,0.14035810001130894
1.0965627812965528,0.15291149920402033
0.7560907507812344,0.17010308446640923
0.46309694078156227,0.20285220612076307
0.27113684253576165,0.2627657147702673
0.18856974458502648,0.35853307047705774
0.17430768511049258,0.4910661001991526
0.16791699144457795,0.6546934645950561
0.13459888990448315,0.8439765509771795
0.08298737035151106,1.059388391144065
0.0385505873241392,1.3031627198904
0.014370289867983752,1.5504661691470096
0.00852104153475506,1.7409165508376867
0.012649967893500124,1.8453536152916632
0.0189692682433418,1.9070757120383484
0.023404919184047916,1.9775349494759968
0.025862190387620006,2.0629340436310746
0.029489112086150574,2.142799069915692
0.03883819670759451,2.1925384548626177
0.05783292704305699,2.186399770974154
0.0864329075220462,2.0984273955957713
0.11525313732421978,1.9101648658274826
0.12884878786785406,1.6244907049248056
0.12267369387503889,1.2743515167768107
0.11391165663238642,0.9169752596932689
0.1345501370608036,0.611052130424204
0.21747309804683368,0.3890747613967464
0.3800756007454726,0.24780400795355242
0.609713725366957,0.16345794452585383
0.8665883999127931,0.11521130314100488
1.101930479278618,0.09430707732295412
1.2797544216646008,0.09482768599695796
1.4004995015596173,0.10487631669255765
1.4984174981249327,0.11019556907547708
1.6044932277507906,0.10286789585941312
1.7238373552153228,0.08459997154077775
1.840692497481478,0.06274492363967311
1.927670379617849,0.04471730362538346
1.9539854722672845,0.0344686270602223
1.892031217474141,0.031201757660338694
1.723133238949827,0.03293301400643416
1.4465790070631113,0.040674248468450226
1.0922710052665736,0.05576565933288966
0.7258792489282568,0.07798473356359605
0.42511305857386644,0.11196999476166498
0.23246844430665753,0.17367642682327614
0.13293346862068148,0.2863998671495069
0.08355146140533465,0.4619271929638707
0.053735945483933706,0.6817921355588655
0.03363546815838209,0.9057580511656659
0.0225286578890446,1.0991939548636298
0.021262562739701715,1.2489196048737023
0.02978087691324183,1.3629548851495485
0.04355275157794201,1.4642545107977716
0.05275592123508062,1.5795480462836644
0.05183663293615434,1.7216653863381501
0.04685368782393786,1.880469477053041
0.04593445933454781,2.0333026016249245
0.04911732911032755,2.1568462522577194
0.05297496542663775,2.2285496987110838
0.05715352250075267,2.2250333077772244
0.06226978886735801,2.1238905828642127
0.06729281774546099,1.9125927218198386
0.0722445343588569,1.6016054063603327
0.08227213392757797,1.2316564434234696
0.1104789237495487,0.8637783070462277
0.17836832761792706,0.5524025057838176
0.3088307677358537,0.3251135337433491
0.5085162681374004,0.18277746550512197
0.7513268773052565,0.10700575332728586
0.9859395732216109,0.07000359135497555
1.170969241684557,0.04961334807679888
1.3051824838419237,0.03866315753340883
1.4200199596744805,0.03873446319710343
1.5462491294299725,0.048963235127115395
1.6909395405946543,0.06352771289839626
1.8372165611760287,0.07421658628895246
1.956649644113345,0.07354099439217526
2.0220778251877407,0.06035257012383391
2.0118364448519426,0.04211115795470691
1.9071264754070427,0.02841865760194878
1.6942836406556565,0.024312596370006875
1.3788760496062462,0.03141908274129075
1.0030872536276603,0.05321479044398843
0.6430786996164839,0.0982839085415341
0.37026145777690345,0.18006202335118424
0.20516844351196326,0.3126890039563921
0.11807997790616649,0.501504468492715
0.07185055821394946,0.7315474070048231
0.048255999388439344,0.9649749910046238
0.03999381389841554,1.1585796200151857
0.038286957675608274,1.2958612214940564
0.03427457909110207,1.401088695281433
0.026219182233127036,1.5148380119721137
0.01900612192335617,1.659274907275456
0.016653899989424653,1.8271493370393221
0.01856933006880412,1.9928343613567012
0.022234543480306665,2.12792319862312
0.0264258748085752,2.2094636427384713
0.03139476177611099,2.218941919984142
0.03753331288502591,2.139533257183132
0.044603218425126705,1.9596591001416255
0.052279835586286724,1.6830978849095757
0.062350611036848365,1.3381524357553658
0.08245704788701462,0.9762133891868429
0.12979067570394012,0.6557189922089147
0.2301483901964204,0.41806046198694313
0.40608966668120483,0.2695520736245428
0.6549709859931889,0.18448849174324727
0.9353237878509081,0.13004377271109113
1.1864283702942098,0.08842287774914846
1.373279999793938,0.05657501216355923
1.5098582805055756,0.035289504653532526
1.6360040815389185,0.023996695792709053
1.779512495682609,0.021123996929211408
1.9396169173210243,0.024372040785241342
2.0933593525891028,0.030201918482400017
2.209628769911514,0.03592004786905062
2.2596269538413005,0.041982031413807006
2.220756884779546,0.049709541636940476
2.0769699320184403,0.0585637695913478
1.8221019465855985,0.06775804043939092
1.4709132327086953,0.08000485532096321
1.0711409205798572,0.1046759255702683
0.6978473418268721,0.15885427924694642
0.4184025298359712,0.26410399712596366
0.2514447650708718,0.43690220098478255
0.16485345478702815,0.6731077306198068
0.11429425714814374,0.9364691740890307
0.07505580392262248,1.171003201075484
0.04319207502174851,1.339998069251199
0.022087420626591435,1.45483514446527
0.01241234403761965,1.5589759294497514
0.010613191243822786,1.6876705968032943
0.012222292181057616,1.8460492883882225
0.014418990880589337,2.0143473563321326
0.016210485949747926,2.162531341086584
0.01768279479958733,2.258326025116513
0.019492998951279306,2.26735269226933
0.022500608532411065,2.1562625548377388
0.027622983165481074,1.906070660969278
0.03695946789586688,1.5328939397955927
0.05652247085626349,1.1009403501919661
0.09946887155990361,0.7035946017186369
0.18656160508899397,0.4127268793818626
0.3382630996372092,0.23973289629938968
0.5580659152781238,0.14823567146353336
0.81938790045312,0.0970144601599963
1.073905365469467,0.06334590027717074
1.2826936393328514,0.03994355787100695
1.441974473499158,0.025992828934700802
1.5762393693794292,0.02068979070692563
1.7110108785001048,0.02186769169433143
1.8543344524433536,0.027589252225602937
1.9946936724367432,0.035457046301839615
2.1088939636236295,0.04228076903695933
2.171817752528261,0.04691261763017086
2.160307662210431,0.0512871509009201
2.053376261900745,0.05730775888800365
1.8372662169222695,0.06472903261695345
1.5177428603255114,0.07350182996596936
1.1336743936459819,0.08843850883504928
0.7556549053554278,0.1221235404100314
0.4564756219540287,0.1939185497813312
0.26948692461214013,0.32427690873598286
0.17428940168510082,0.5219986468739318
0.12633343376615985,0.7684135730108153
0.09496103931943209,1.0161866659743013
0.0723806921355889,1.21672870408694
0.061119718857540084,1.3570232744590833
0.06017018173878829,1.4651774497719081
0.060598009976509354,1.58004372475883
0.05458633409508252,1.7216446046465712
0.04464534379215019,1.883321193257221
0.038293024963267835,2.039175444613323
0.03689790763678896,2.1571493825310184
0.03551733207705733,2.207507707564492
0.031413494272204356,2.162519635188614
0.02732921752910298,1.997288989849734
0.027590343307665247,1.7034518681644135
0.035721721315999384,1.3114166439441128
0.05701215578362975,0.8957062942308595
0.10241909420073955,0.542727539218464
0.18866055750300442,0.30209171436122734
0.3305689787407933,0.16746449873981384
0.5278997740052549,0.1003875520359826
0.7565629288741568,0.06552268650596463
0.976159395322494,0.04543417604702554
1.154943738871922,0.035226133498801944
1.2912170893023562,0.03361351054163246
1.407507306983536,0.03894893283038563
1.526176092094632,0.04826941324633347
1.6531479921549856,0.05656615245858838
1.7774286324769826,0.0588363528006894
1.8788751793575995,0.05513258776189283
1.9361836408080035,0.05128106308777076
1.9302654983907825,0.05209722082849411
1.8449484320507898,0.05632554357565038
1.6676027269305038,0.0607081956590835
1.395846700144749,0.06544317237305367
1.0549491036730634,0.07396415993240994
0.704497936796227,0.09228354624750772
0.4135391446376541,0.13090629443672533
0.22218998205500395,0.20522006339132876
0.12344345935939188,0.33081246483165927
0.08029861962580034,0.5128419120197417
0.058669767465147994,0.7338803901119607
0.04307055158654968,0.9536257053087516
0.031216285342674743,1.1308791896562542
0.024536538789757464,1.2521580764785443
0.022821058357221848,1.3393653416912232
0.023337644444059467,1.4303773830558653
0.023665728564610248,1.5490698026389498
0.023834966033600087,1.6917506470623755
0.02475669915710339,1.8391634024755767
0.027511009786312185,1.9715886246133605
0.03428794851052054,2.07173072560732
0.0455218519238332,2.1217644269752434
0.055808267972238965,2.1006929290118332
0.05755899415955267,1.9860200478679686
0.05076484398881413,1.7637181221310771
0.045173262115732096,1.4443300147511038
0.05247124168530706,1.072967772594872
0.08274362688004418,0.7172514791244837
0.14871728986612362,0.4347551890082382
0.26462531023298674,0.2455122096390103
0.4336283223570995,0.13354786690791096
0.6347913753457468,0.07101384068701624
0.826825253201488,0.036941359213160656
0.9743988649765936,0.01998904560561837
1.075163497627865,0.015433585977368157
1.156623094392396,0.021413859816092673
1.2479328578897468,0.0343252427498872
1.3580845152926846,0.047293643648414235
1.4742994678747183,0.053999513195115194
1.5731476582472064,0.053196325423401955
1.6312568664467846,0.048708088605069234
1.6291416144173052,0.04583440895559856
1.5521218878045209,0.047503345426431906
1.3928730920641266,0.053175368902893955
1.1577961372559211,0.061802800181426566
0.8746698805178044,0.07506894768718829
0.5905346607956093,0.09798202844774688
0.3547744104840329,0.13892421029829582
0.1966008263308095,0.2094103157633996
0.11235303315264383,0.3210739603946754
0.07516431742575015,0.4782553538371115
0.05758016040123417,0.668201330212209
0.044476498675303906,0.8588286499227032
0.032270180083150635,1.0140833833881713
0.02267957024621535,1.1206459537690165
0.017002926015625565,1.200238163910567
0.014678359223552173,1.2897701693131203
0.014652141469577017,1.4118178638027954
0.01596657538219831,1.5652226176722512
0.01733160789654977,1.7318717355077013
0.01743529466757987,1.8877312528408243
0.016091804282957704,2.0115209020831104
0.014741968034991443,2.0838057206083778
0.015564099756914132,2.0806549701814827
0.019784438819265154,1.9727583049125335
0.026606593257298524,1.7368162267442069
0.03405608773416103,1.3796666868189826
0.04174862357108936,0.9589952588828561
0.0537957083887291,0.5707916912591025
0.07909474227533639,0.2970473596171269
0.1276604627936738,0.155526759584352
0.2049714077422869,0.10184878096879255
0.30870416202603046,0.07845971488833038
