timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-15T06:39:14,codecarbon,2a735cfe-8bee-4a2a-b211-c05c54a30753,54.485045194625854,0.0017808752175074,3.268557842149141e-05,95.0,118.72315442854504,94.40559768676758,0.0014377808282772,0.0017749825312876,0.0014082175649229,0.0046209809244878,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T07:08:38,codecarbon,6f5073ae-dd29-4dff-8312-c1f1d9d50008,2.684539556503296,9.633244502202503e-05,3.588415927366752e-05,95.0,148.01211823637715,94.40559768676758,7.083994613753425e-05,0.0001093703651804,6.975127300857746e-05,0.0002499615843265,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T07:08:38,codecarbon,ec0e8c0f-5351-4439-af03-b9ae03d9f314,9.951961517333984,0.0003288959049033,3.304834974798609e-05,95.0,119.35611854452176,94.40559768676758,0.0002626190109385,0.0003298797080333,0.0002609140792744,0.0008534127982463,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T09:07:06,codecarbon,e98f0417-0b8f-4a11-9bcf-b9aef6fc044b,0.440725564956665,3.501053802481659e-06,7.943840976926095e-06,62.5,0.0,11.72215747833252,7.650467256704967e-06,0.0,1.4340001320416226e-06,9.084467388746588e-06,Germany,DEU,,,,Linux-5.15.0-100-generic-x86_64-with-glibc2.31,3.10.14,2.3.5,16.0,Intel(R) Core(TM) i7-10700K CPU @ 3.80GHz,,,,,31.25908660888672,machine,N,1.0
2024-04-15T09:20:49,codecarbon,e6c60b2c-7ed7-44a6-8c80-e4784ffe1675,774.1104564666748,0.0061507623777086,7.945587514452421e-06,62.5,0.0,11.72215747833252,0.0134393374787436,0.0,0.0025205429997045,0.0159598804784482,Germany,DEU,,,,Linux-5.15.0-100-generic-x86_64-with-glibc2.31,3.10.14,2.3.5,16.0,Intel(R) Core(TM) i7-10700K CPU @ 3.80GHz,,,,,31.25908660888672,machine,N,1.0
2024-04-15T09:21:20,codecarbon,457752a9-dfa9-492a-a4b1-d88af2958b2b,23.910537004470825,0.000189982866911,7.945570895190335e-06,62.5,0.0,11.72215747833252,0.0004151104887326,0.0,7.785341763492302e-05,0.0004929639063675,Germany,DEU,,,,Linux-5.15.0-100-generic-x86_64-with-glibc2.31,3.10.14,2.3.5,16.0,Intel(R) Core(TM) i7-10700K CPU @ 3.80GHz,,,,,31.25908660888672,machine,N,1.0
2024-04-15T09:22:10,codecarbon,4fe05fdd-2181-4f78-b365-dcd349d22cd9,3.770867586135864,2.9961039484958106e-05,7.945396861749842e-06,62.5,0.0,11.72215747833252,6.54652135239707e-05,0.0,1.2277118210868895e-05,7.77423317348396e-05,Germany,DEU,,,,Linux-5.15.0-100-generic-x86_64-with-glibc2.31,3.10.14,2.3.5,16.0,Intel(R) Core(TM) i7-10700K CPU @ 3.80GHz,,,,,31.25908660888672,machine,N,1.0
2024-04-15T09:22:34,codecarbon,d1a6d5b3-f21a-4f0e-9cb0-98a712c81b87,2.277665853500366,1.8096488794902883e-05,7.945190365431263e-06,62.5,0.0,11.72215747833252,3.95413198404842e-05,0.0,7.4151028776081295e-06,4.695642271809232e-05,Germany,DEU,,,,Linux-5.15.0-100-generic-x86_64-with-glibc2.31,3.10.14,2.3.5,16.0,Intel(R) Core(TM) i7-10700K CPU @ 3.80GHz,,,,,31.25908660888672,machine,N,1.0
2024-04-15T09:23:13,codecarbon,d49ffe41-4db5-4f51-b93f-e06d3755d6f0,2.270559549331665,1.8040138034714992e-05,7.945238890574385e-06,62.5,0.0,11.72215747833252,3.941814104715983e-05,0.0,7.392063797075442e-06,4.681020484423528e-05,Germany,DEU,,,,Linux-5.15.0-100-generic-x86_64-with-glibc2.31,3.10.14,2.3.5,16.0,Intel(R) Core(TM) i7-10700K CPU @ 3.80GHz,,,,,31.25908660888672,machine,N,1.0
2024-04-15T08:10:07,codecarbon,1255d978-8dae-410a-9a14-67f5fa77ba1b,3571.135787963867,0.1756886552673643,4.919685660217801e-05,95.0,267.24671502522835,94.40559768676758,0.0942373860044612,0.2683563824623434,0.0932797911505285,0.455873559617333,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T08:33:10,codecarbon,815bccad-fd0e-4c92-9a25-d356a32f337e,1359.719050168991,0.067101756174714,4.934972130189277e-05,95.0,237.81562502942023,94.40559768676758,0.0358811074866188,0.1027046366079957,0.0355286083511326,0.1741143524457471,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T10:46:58,codecarbon,714d4177-18ec-41bb-aca2-10b9fa4e23ad,8023.619542598724,0.2377219491440836,2.962776934798297e-05,42.5,116.3490677780598,94.33244705200195,0.0947224626820948,0.3119680579076203,0.2101458425241346,0.6168363631138502,Germany,DEU,,,,Linux-5.4.0-139-generic-x86_64-with-glibc2.31,3.10.13,2.3.5,48.0,Intel(R) Xeon(R) Gold 5118 CPU @ 2.30GHz,1.0,1 x NVIDIA GeForce RTX 2080 Ti,,,251.55319213867188,machine,N,1.0
2024-04-15T08:54:47,codecarbon,6e8255d4-4abb-4ac6-bde5-7864e56db760,1290.8534531593325,0.0617181322769485,4.781188145400617e-05,95.0,296.001562911748,94.40559768676758,0.0340637842565774,0.0923650802803877,0.0337161636733585,0.1601450282103238,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
N,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15T08:57:17,codecarbon,c3203bbf-cc38-452b-8e3b-726b2a2f34f2,4.810675621032715,0.0001541140570014,3.203584468003196e-05,95.0,109.98902702879788,94.40559768676758,0.0001269457356797,0.0001468851171466,0.0001260613521961,0.0003998922050225,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
2024-04-15T08:57:28,codecarbon,d55d24dd-fdba-4c74-9540-2e58717749b0,4.788741588592529,0.0001537113992743,3.209849527910895e-05,95.0,110.57755397922462,94.40559768676758,0.0001263666315211,0.0001469965066007,0.000125484258338,0.0003988473964599,Germany,DEU,,,,Linux-5.15.0-67-generic-x86_64-with-glibc2.35,3.10.14,2.3.5,64.0,AMD EPYC 7343 16-Core Processor,3.0,3 x NVIDIA RTX A6000,,,251.74826049804688,machine,N,1.0
